Strain	Lineage	BddV1	scaffold_10	start	end	coverage	Average_NCL	Coverage/AverageNCL
CLFT071	BRAZIL	Uninfected	scaffold_10	495265	496265	41.039	62.49	0.656729077
CLFT071	BRAZIL	Uninfected	scaffold_10	496265	497265	46.786	62.49	0.748695791
CLFT071	BRAZIL	Uninfected	scaffold_10	497265	498265	48.715	62.49	0.77956473
CLFT071	BRAZIL	Uninfected	scaffold_10	498265	499265	39.382	62.49	0.630212834
CLFT071	BRAZIL	Uninfected	scaffold_10	499265	500265	37.227	62.49	0.595727316
CLFT071	BRAZIL	Uninfected	scaffold_10	500265	501265	43.817	62.49	0.701184189
CLFT071	BRAZIL	Uninfected	scaffold_10	501265	502265	45.575	62.49	0.729316691
CLFT071	BRAZIL	Uninfected	scaffold_10	502265	503265	47.216	62.49	0.755576892
CLFT071	BRAZIL	Uninfected	scaffold_10	503265	504265	43.053	62.49	0.688958233
CLFT071	BRAZIL	Uninfected	scaffold_10	504265	505265	42.798	62.49	0.68487758
CLFT071	BRAZIL	Uninfected	scaffold_10	505265	506265	39.128	62.49	0.626148184
CLFT071	BRAZIL	Uninfected	scaffold_10	506265	507265	40.265	62.49	0.644343095
CLFT071	BRAZIL	Uninfected	scaffold_10	507265	508265	49.53	62.49	0.792606817
CLFT071	BRAZIL	Uninfected	scaffold_10	508265	509265	52.154	62.49	0.834597536
CLFT071	BRAZIL	Uninfected	scaffold_10	509265	510265	45.81	62.49	0.733077292
CLFT071	BRAZIL	Uninfected	scaffold_10	510265	511265	41.048	62.49	0.6568731
CLFT071	BRAZIL	Uninfected	scaffold_10	511265	512265	48.15	62.49	0.770523284
CLFT071	BRAZIL	Uninfected	scaffold_10	512265	513265	39.986	62.49	0.639878381
CLFT071	BRAZIL	Uninfected	scaffold_10	513265	514265	50.49	62.49	0.807969275
CLFT071	BRAZIL	Uninfected	scaffold_10	514265	515265	42.418	62.49	0.678796607
CLFT071	BRAZIL	Uninfected	scaffold_10	515265	516265	58.231	62.49	0.931845095
CLFT071	BRAZIL	Uninfected	scaffold_10	516265	517265	57.646	62.49	0.922483597
CLFT071	BRAZIL	Uninfected	scaffold_10	517265	518265	53.043	62.49	0.848823812
CLFT071	BRAZIL	Uninfected	scaffold_10	518265	519265	48.238	62.49	0.771931509
CLFT071	BRAZIL	Uninfected	scaffold_10	519265	520265	56.57	62.49	0.905264842
CLFT071	BRAZIL	Uninfected	scaffold_10	520265	521265	52.154	62.49	0.834597536
CLFT071	BRAZIL	Uninfected	scaffold_10	521265	522265	40.428	62.49	0.646951512
CLFT071	BRAZIL	Uninfected	scaffold_10	522265	523265	43.355	62.49	0.693791007
CLFT071	BRAZIL	Uninfected	scaffold_10	523265	524265	46.377	62.49	0.742150744
CLFT071	BRAZIL	Uninfected	scaffold_10	524265	525265	47.465	62.49	0.75956153
CLFT071	BRAZIL	Uninfected	scaffold_10	525265	526265	39.788	62.49	0.636709874
CLFT071	BRAZIL	Uninfected	scaffold_10	526265	527265	40.423	62.49	0.646871499
CLFT071	BRAZIL	Uninfected	scaffold_10	527265	528265	50.156	62.49	0.80262442
CLFT071	BRAZIL	Uninfected	scaffold_10	528265	529265	51.699	62.49	0.827316371
CLFT071	BRAZIL	Uninfected	scaffold_10	529265	530265	46.67	62.49	0.746839494
CLFT071	BRAZIL	Uninfected	scaffold_10	530265	531265	45.491	62.49	0.727972476
CLFT071	BRAZIL	Uninfected	scaffold_10	531265	532265	49.248	62.49	0.788094095
CLFT071	BRAZIL	Uninfected	scaffold_10	532265	533265	51.22	62.49	0.819651144
CLFT071	BRAZIL	Uninfected	scaffold_10	533265	534265	37.181	62.49	0.594991199
CLFT071	BRAZIL	Uninfected	scaffold_10	534265	535265	41.137	62.49	0.658297328
CLFT071	BRAZIL	Uninfected	scaffold_10	535265	536265	48.558	62.49	0.777052328
CLFT071	BRAZIL	Uninfected	scaffold_10	536265	537265	55.776	62.49	0.892558809
CLFT071	BRAZIL	Uninfected	scaffold_10	537265	538265	52.888	62.49	0.846343415
CLFT071	BRAZIL	Uninfected	scaffold_10	538265	539265	51.918	62.49	0.830820931
CLFT071	BRAZIL	Uninfected	scaffold_10	539265	540265	54.302	62.49	0.868971035
CLFT071	BRAZIL	Uninfected	scaffold_10	540265	541265	50.55	62.49	0.808929429
CLFT071	BRAZIL	Uninfected	scaffold_10	541265	542265	53.424	62.49	0.854920787
CLFT071	BRAZIL	Uninfected	scaffold_10	542265	543265	34.71	62.49	0.555448872
CLFT071	BRAZIL	Uninfected	scaffold_10	543265	544265	44.436	62.49	0.711089774
CLFT071	BRAZIL	Uninfected	scaffold_10	544265	545265	49.493	62.49	0.792014722
CLFT071	BRAZIL	Uninfected	scaffold_10	545265	546265	44.374	62.49	0.710097616
CLFT071	BRAZIL	Uninfected	scaffold_10	546265	547265	49.739	62.49	0.795951352
CLFT071	BRAZIL	Uninfected	scaffold_10	547265	548265	53.621	62.49	0.858073292
CLFT071	BRAZIL	Uninfected	scaffold_10	548265	549265	41.653	62.49	0.666554649
CLFT071	BRAZIL	Uninfected	scaffold_10	549265	550265	42.003	62.49	0.672155545
CLFT071	BRAZIL	Uninfected	scaffold_10	550265	551265	50.848	62.49	0.813698192
CLFT071	BRAZIL	Uninfected	scaffold_10	551265	552265	42.669	62.49	0.68281325
CLFT071	BRAZIL	Uninfected	scaffold_10	552265	553265	43.736	62.49	0.699887982
CLFT071	BRAZIL	Uninfected	scaffold_10	553265	554265	52.151	62.49	0.834549528
CLFT071	BRAZIL	Uninfected	scaffold_10	554265	555265	38.253	62.49	0.612145943
CLFT071	BRAZIL	Uninfected	scaffold_10	555265	556265	53.247	62.49	0.852088334
CLFT071	BRAZIL	Uninfected	scaffold_10	556265	557265	51.617	62.49	0.826004161
CLFT071	BRAZIL	Uninfected	scaffold_10	557265	558265	42.063	62.49	0.673115699
CLFT071	BRAZIL	Uninfected	scaffold_10	558265	559265	44.639	62.49	0.714338294
CLFT071	BRAZIL	Uninfected	scaffold_10	559265	560265	51.732	62.49	0.827844455
CLFT071	BRAZIL	Uninfected	scaffold_10	560265	561265	48.026	62.49	0.768538966
CLFT071	BRAZIL	Uninfected	scaffold_10	561265	562265	50.228	62.49	0.803776604
CLFT071	BRAZIL	Uninfected	scaffold_10	562265	563265	41.267	62.49	0.66037766
CLFT071	BRAZIL	Uninfected	scaffold_10	563265	564265	47.5	62.49	0.760121619
CLFT071	BRAZIL	Uninfected	scaffold_10	564265	565265	55.149	62.49	0.882525204
CLFT071	BRAZIL	Uninfected	scaffold_10	565265	566265	51.546	62.49	0.824867979
CLFT071	BRAZIL	Uninfected	scaffold_10	566265	567265	52.516	62.49	0.840390462
CLFT071	BRAZIL	Uninfected	scaffold_10	567265	568265	44.353	62.49	0.709761562
CLFT071	BRAZIL	Uninfected	scaffold_10	568265	569265	54.976	62.49	0.879756761
CLFT071	BRAZIL	Uninfected	scaffold_10	569265	570265	47.825	62.49	0.765322452
CLFT071	BRAZIL	Uninfected	scaffold_10	570265	571265	41.812	62.49	0.669099056
CLFT071	BRAZIL	Uninfected	scaffold_10	571265	572265	46.459	62.49	0.743462954
CLFT071	BRAZIL	Uninfected	scaffold_10	572265	573265	39.474	62.49	0.63168507
CLFT071	BRAZIL	Uninfected	scaffold_10	573265	574265	45.005	62.49	0.720195231
CLFT071	BRAZIL	Uninfected	scaffold_10	574265	575265	49.319	62.49	0.789230277
CLFT071	BRAZIL	Uninfected	scaffold_10	575265	576265	57.346	62.49	0.917682829
CLFT071	BRAZIL	Uninfected	scaffold_10	576265	577265	45.616	62.49	0.729972796
CLFT071	BRAZIL	Uninfected	scaffold_10	577265	578265	44.684	62.49	0.715058409
CLFT071	BRAZIL	Uninfected	scaffold_10	578265	579265	51.661	62.49	0.826708273
CLFT071	BRAZIL	Uninfected	scaffold_10	579265	580265	48.151	62.49	0.770539286
CLFT071	BRAZIL	Uninfected	scaffold_10	580265	581265	44.169	62.49	0.706817091
CLFT071	BRAZIL	Uninfected	scaffold_10	581265	582265	40.709	62.49	0.651448232
CLFT071	BRAZIL	Uninfected	scaffold_10	582265	583265	50.409	62.49	0.806673068
CLFT071	BRAZIL	Uninfected	scaffold_10	583265	584265	43.23	62.49	0.691790687
CLFT071	BRAZIL	Uninfected	scaffold_10	584265	585265	51.13	62.49	0.818210914
CLFT071	BRAZIL	Uninfected	scaffold_10	585265	586265	49.451	62.49	0.791342615
CLFT071	BRAZIL	Uninfected	scaffold_10	586265	587265	43.275	62.49	0.692510802
CLFT071	BRAZIL	Uninfected	scaffold_10	587265	588265	53.654	62.49	0.858601376
CLFT071	BRAZIL	Uninfected	scaffold_10	588265	589265	43.131	62.49	0.690206433
CLFT071	BRAZIL	Uninfected	scaffold_10	589265	590265	60.604	62.49	0.969819171
CLFT071	BRAZIL	Uninfected	scaffold_10	590265	591265	49.565	62.49	0.793166907
CLFT071	BRAZIL	Uninfected	scaffold_10	591265	592265	40.15	62.49	0.6425028
CLFT071	BRAZIL	Uninfected	scaffold_10	592265	593265	47.078	62.49	0.753368539
CLFT071	BRAZIL	Uninfected	scaffold_10	593265	594265	34.624	62.49	0.554072652
CLFT071	BRAZIL	Uninfected	scaffold_10	594265	595265	43.428	62.49	0.694959193
CLFT071	BRAZIL	Uninfected	scaffold_10	595265	596265	54.077	62.49	0.865370459
CLFT071	BRAZIL	Uninfected	scaffold_10	596265	597265	41.981	62.49	0.671803489
CLFT071	BRAZIL	Uninfected	scaffold_10	597265	598265	41.413	62.49	0.662714034
CLFT071	BRAZIL	Uninfected	scaffold_10	598265	599265	39.366	62.49	0.629956793
CLFT071	BRAZIL	Uninfected	scaffold_10	599265	600265	82.29	62.49	1.316850696
CLFT071	BRAZIL	Uninfected	scaffold_10	600265	601265	44.912	62.49	0.718706993
CLFT071	BRAZIL	Uninfected	scaffold_10	601265	602265	41.308	62.49	0.661033765
CLFT071	BRAZIL	Uninfected	scaffold_10	602265	603265	75.7	62.49	1.211393823
CLFT071	BRAZIL	Uninfected	scaffold_10	603265	604265	53.594	62.49	0.857641223
CLFT071	BRAZIL	Uninfected	scaffold_10	604265	605265	45.077	62.49	0.721347416
CLFT071	BRAZIL	Uninfected	scaffold_10	605265	606265	51.854	62.49	0.829796767
CLFT071	BRAZIL	Uninfected	scaffold_10	606265	607265	66.837	62.49	1.06956313
CLFT071	BRAZIL	Uninfected	scaffold_10	607265	608265	76.251	62.49	1.220211234
CLFT071	BRAZIL	Uninfected	scaffold_10	608265	609265	70.45	62.49	1.127380381
CLFT071	BRAZIL	Uninfected	scaffold_10	609265	610265	49.758	62.49	0.796255401
CLFT071	BRAZIL	Uninfected	scaffold_10	610265	611265	40.62	62.49	0.650024004
CLFT071	BRAZIL	Uninfected	scaffold_10	611265	612265	70.492	62.49	1.128052488
CLFT071	BRAZIL	Uninfected	scaffold_10	612265	613265	67.273	62.49	1.076540246
CLFT071	BRAZIL	Uninfected	scaffold_10	613265	614265	83.787	62.49	1.340806529
CLFT071	BRAZIL	Uninfected	scaffold_10	614265	615265	65.489	62.49	1.047991679
CLFT071	BRAZIL	Uninfected	scaffold_10	615265	616265	61.805	62.49	0.989038246
CLFT071	BRAZIL	Uninfected	scaffold_10	616265	617265	40.038	62.49	0.640710514
CLFT071	BRAZIL	Uninfected	scaffold_10	617265	618265	33.925	62.49	0.542886862
CLFT071	BRAZIL	Uninfected	scaffold_10	618265	619265	32.503	62.49	0.520131221
CLFT071	BRAZIL	Uninfected	scaffold_10	619265	620265	91.573	62.49	1.465402464
CLFT071	BRAZIL	Uninfected	scaffold_10	620265	621265	72.002	62.49	1.152216355
CLFT071	BRAZIL	Uninfected	scaffold_10	621265	622265	51.139	62.49	0.818354937
CLFT071	BRAZIL	Uninfected	scaffold_10	622265	623265	73.309	62.49	1.173131701
CLFT071	BRAZIL	Uninfected	scaffold_10	623265	624265	67.186	62.49	1.075148024
CLFT071	BRAZIL	Uninfected	scaffold_10	624265	625265	52.078	62.49	0.833381341
CLFT071	BRAZIL	Uninfected	scaffold_10	625265	626265	61.616	62.49	0.986013762
CLFT071	BRAZIL	Uninfected	scaffold_10	626265	627265	36.854	62.49	0.589758361
CLFT071	BRAZIL	Uninfected	scaffold_10	627265	628265	45.895	62.49	0.73443751
CLFT071	BRAZIL	Uninfected	scaffold_10	628265	629265	51.129	62.49	0.818194911
CLFT071	BRAZIL	Uninfected	scaffold_10	629265	630265	45.359	62.49	0.725860138
CLFT071	BRAZIL	Uninfected	scaffold_10	630265	631265	37.995	62.49	0.608017283
CLFT071	BRAZIL	Uninfected	scaffold_10	631265	632265	35.256	62.49	0.56418627
CLFT071	BRAZIL	Uninfected	scaffold_10	632265	633265	32.412	62.49	0.518674988
CLFT071	BRAZIL	Uninfected	scaffold_10	633265	634265	45.742	62.49	0.731989118
CLFT071	BRAZIL	Uninfected	scaffold_10	634265	635265	52.45	62.49	0.839334293
CLFT071	BRAZIL	Uninfected	scaffold_10	635265	636265	52.921	62.49	0.846871499
CLFT071	BRAZIL	Uninfected	scaffold_10	636265	637265	44.472	62.49	0.711665867
CLFT071	BRAZIL	Uninfected	scaffold_10	637265	638265	44.602	62.49	0.713746199
CLFT071	BRAZIL	Uninfected	scaffold_10	638265	639265	48.658	62.49	0.778652584
CLFT071	BRAZIL	Uninfected	scaffold_10	639265	640265	48.382	62.49	0.774235878
CLFT071	BRAZIL	Uninfected	scaffold_10	640265	641265	41.346	62.49	0.661641863
CLFT071	BRAZIL	Uninfected	scaffold_10	641265	642265	39.793	62.49	0.636789886
CLFT071	BRAZIL	Uninfected	scaffold_10	642265	643265	47.442	62.49	0.759193471
CLFT071	BRAZIL	Uninfected	scaffold_10	643265	644265	47.946	62.49	0.767258761
CLFT071	BRAZIL	Uninfected	scaffold_10	644265	645265	49.288	62.49	0.788734197
CLFT071	BRAZIL	Uninfected	scaffold_10	645265	646265	52.927	62.49	0.846967515
CLFT071	BRAZIL	Uninfected	scaffold_10	646265	647265	44.267	62.49	0.708385342
CLFT071	BRAZIL	Uninfected	scaffold_10	647265	648265	57.19	62.49	0.91518643
CLFT071	BRAZIL	Uninfected	scaffold_10	648265	649265	46.72	62.49	0.747639622
CLFT071	BRAZIL	Uninfected	scaffold_10	649265	650265	46.46	62.49	0.743478957
CLFT071	BRAZIL	Uninfected	scaffold_10	650265	651265	48.196	62.49	0.771259402
CLFT071	BRAZIL	Uninfected	scaffold_10	651265	652265	45.414	62.49	0.726740278
CLFT071	BRAZIL	Uninfected	scaffold_10	652265	653265	42.647	62.49	0.682461194
CLFT071	BRAZIL	Uninfected	scaffold_10	653265	654265	47.329	62.49	0.757385182
CLFT071	BRAZIL	Uninfected	scaffold_10	654265	655265	50.184	62.49	0.803072492
CLFT071	BRAZIL	Uninfected	scaffold_10	655265	656265	38.445	62.49	0.615218435
CLFT071	BRAZIL	Uninfected	scaffold_10	656265	657265	53.867	62.49	0.862009922
CLFT071	BRAZIL	Uninfected	scaffold_10	657265	658265	57.265	62.49	0.916386622
CLFT071	BRAZIL	Uninfected	scaffold_10	658265	659265	42.131	62.49	0.674203873
CLFT071	BRAZIL	Uninfected	scaffold_10	659265	660265	35.375	62.49	0.566090574
CLFT071	BRAZIL	Uninfected	scaffold_10	660265	661265	44.457	62.49	0.711425828
CLFT071	BRAZIL	Uninfected	scaffold_10	661265	662265	38.005	62.49	0.608177308
CLFT071	BRAZIL	Uninfected	scaffold_10	662265	663265	51.474	62.49	0.823715795
CLFT071	BRAZIL	Uninfected	scaffold_10	663265	664265	53.433	62.49	0.85506481
CLFT071	BRAZIL	Uninfected	scaffold_10	664265	665265	51.472	62.49	0.823683789
CLFT071	BRAZIL	Uninfected	scaffold_10	665265	666265	36.994	62.49	0.59199872
CLFT071	BRAZIL	Uninfected	scaffold_10	666265	667265	45.954	62.49	0.735381661
CLFT071	BRAZIL	Uninfected	scaffold_10	667265	668265	43.85	62.49	0.701712274
CLFT071	BRAZIL	Uninfected	scaffold_10	668265	669265	42.904	62.49	0.686573852
CLFT071	BRAZIL	Uninfected	scaffold_10	669265	670265	40.347	62.49	0.645655305
CLFT071	BRAZIL	Uninfected	scaffold_10	670265	671265	47.941	62.49	0.767178749
CLFT071	BRAZIL	Uninfected	scaffold_10	671265	672265	33.958	62.49	0.543414946
CLFT071	BRAZIL	Uninfected	scaffold_10	672265	673265	59.368	62.49	0.950040006
CLFT071	BRAZIL	Uninfected	scaffold_10	673265	674265	39.272	62.49	0.628452552
CLFT071	BRAZIL	Uninfected	scaffold_10	674265	675265	40.508	62.49	0.648231717
CLFT071	BRAZIL	Uninfected	scaffold_10	675265	676265	44.73	62.49	0.715794527
CLFT071	BRAZIL	Uninfected	scaffold_10	676265	677265	44.485	62.49	0.7118739
CLFT071	BRAZIL	Uninfected	scaffold_10	677265	678265	49.711	62.49	0.795503281
CLFT071	BRAZIL	Uninfected	scaffold_10	678265	679265	38.01	62.49	0.608257321
CLFT071	BRAZIL	Uninfected	scaffold_10	679265	680265	65.533	62.49	1.048695791
CLFT071	BRAZIL	Uninfected	scaffold_10	680265	681265	60.321	62.49	0.965290446
CLFT071	BRAZIL	Uninfected	scaffold_10	681265	682265	45.658	62.49	0.730644903
CLFT071	BRAZIL	Uninfected	scaffold_10	682265	683265	39.347	62.49	0.629652744
CLFT071	BRAZIL	Uninfected	scaffold_10	683265	684265	41.643	62.49	0.666394623
CLFT071	BRAZIL	Uninfected	scaffold_10	684265	685265	44.919	62.49	0.718819011
CLFT071	BRAZIL	Uninfected	scaffold_10	685265	686265	39.889	62.49	0.638326132
CLFT071	BRAZIL	Uninfected	scaffold_10	686265	687265	41.267	62.49	0.66037766
CLFT071	BRAZIL	Uninfected	scaffold_10	687265	688265	42.347	62.49	0.677660426
CLFT071	BRAZIL	Uninfected	scaffold_10	688265	689265	47.528	62.49	0.760569691
CLFT071	BRAZIL	Uninfected	scaffold_10	689265	690265	40.03	62.49	0.640582493
CLFT071	BRAZIL	Uninfected	scaffold_10	690265	691265	45.864	62.49	0.733941431
CLFT071	BRAZIL	Uninfected	scaffold_10	691265	692265	46.112	62.49	0.737910066
CLFT071	BRAZIL	Uninfected	scaffold_10	692265	693265	52.82	62.49	0.845255241
CLFT071	BRAZIL	Uninfected	scaffold_10	693265	694265	44.719	62.49	0.715618499
CLFT071	BRAZIL	Uninfected	scaffold_10	694265	695265	38.826	62.49	0.62131541
CLFT071	BRAZIL	Uninfected	scaffold_10	695265	696265	40.268	62.49	0.644391103
CLFT071	BRAZIL	Uninfected	scaffold_10	696265	697265	43.91	62.49	0.702672428
CLFT071	BRAZIL	Uninfected	scaffold_10	697265	698265	44.94	62.49	0.719155065
CLFT071	BRAZIL	Uninfected	scaffold_10	698265	699265	48.324	62.49	0.773307729
CLFT071	BRAZIL	Uninfected	scaffold_10	699265	700265	42.093	62.49	0.673595775
CLFT071	BRAZIL	Uninfected	scaffold_10	700265	701265	45.323	62.49	0.725284045
CLFT071	BRAZIL	Uninfected	scaffold_10	701265	702265	39.038	62.49	0.624707953
CLFT071	BRAZIL	Uninfected	scaffold_10	702265	703265	43.244	62.49	0.692014722
CLFT071	BRAZIL	Uninfected	scaffold_10	703265	704265	38.604	62.49	0.617762842
CLFT071	BRAZIL	Uninfected	scaffold_10	704265	705265	35.95	62.49	0.575292047
CLFT071	BRAZIL	Uninfected	scaffold_10	705265	706265	33.933	62.49	0.543014882
CLFT071	BRAZIL	Uninfected	scaffold_10	706265	707265	47.668	62.49	0.76281005
CLFT071	BRAZIL	Uninfected	scaffold_10	707265	708265	39.863	62.49	0.637910066
CLFT071	BRAZIL	Uninfected	scaffold_10	708265	709265	47.002	62.49	0.752152344
CLFT071	BRAZIL	Uninfected	scaffold_10	709265	710265	44.788	62.49	0.716722676
CLFT071	BRAZIL	Uninfected	scaffold_10	710265	711265	43.086	62.49	0.689486318
CLFT071	BRAZIL	Uninfected	scaffold_10	711265	712265	45.233	62.49	0.723843815
CLFT071	BRAZIL	Uninfected	scaffold_10	712265	713265	48.109	62.49	0.769867179
CLFT071	BRAZIL	Uninfected	scaffold_10	713265	714265	37.24	62.49	0.59593535
CLFT071	BRAZIL	Uninfected	scaffold_10	714265	715265	41.32	62.49	0.661225796
CLFT071	BRAZIL	Uninfected	scaffold_10	715265	716265	35.241	62.49	0.563946231
CLFT071	BRAZIL	Uninfected	scaffold_10	716265	717265	40.559	62.49	0.649047848
CLFT071	BRAZIL	Uninfected	scaffold_10	717265	718265	51.2	62.49	0.819331093
CLFT071	BRAZIL	Uninfected	scaffold_10	718265	719265	51.492	62.49	0.824003841
CLFT071	BRAZIL	Uninfected	scaffold_10	719265	720265	37.496	62.49	0.600032005
CLFT071	BRAZIL	Uninfected	scaffold_10	720265	721265	31.98	62.49	0.511761882
CLFT071	BRAZIL	Uninfected	scaffold_10	721265	722265	27.843	62.49	0.445559289
CLFT071	BRAZIL	Uninfected	scaffold_10	722265	723265	36.906	62.49	0.590590494
CLFT071	BRAZIL	Uninfected	scaffold_10	723265	724265	31.419	62.49	0.502784446
CLFT071	BRAZIL	Uninfected	scaffold_10	724265	725265	29.971	62.49	0.479612738
CLFT071	BRAZIL	Uninfected	scaffold_10	725265	726265	26.474	62.49	0.423651784
CLFT071	BRAZIL	Uninfected	scaffold_10	726265	727265	28.235	62.49	0.451832293
CLFT071	BRAZIL	Uninfected	scaffold_10	727265	728265	33.31	62.49	0.533045287
CLFT071	BRAZIL	Uninfected	scaffold_10	728265	729265	37.83	62.49	0.60537686
CLFT071	BRAZIL	Uninfected	scaffold_10	729265	730265	31.844	62.49	0.509585534
CLFT071	BRAZIL	Uninfected	scaffold_10	730265	731265	35.64	62.49	0.570331253
CLFT071	BRAZIL	Uninfected	scaffold_10	731265	732265	41.288	62.49	0.660713714
CLFT071	BRAZIL	Uninfected	scaffold_10	732265	733265	42.511	62.49	0.680284846
CLFT071	BRAZIL	Uninfected	scaffold_10	733265	734265	38.326	62.49	0.61331413
CLFT071	BRAZIL	Uninfected	scaffold_10	734265	735265	48.193	62.49	0.771211394
CLFT071	BRAZIL	Uninfected	scaffold_10	735265	736265	46.484	62.49	0.743863018
CLFT071	BRAZIL	Uninfected	scaffold_10	736265	737265	41.659	62.49	0.666650664
CLFT071	BRAZIL	Uninfected	scaffold_10	737265	738265	41.915	62.49	0.67074732
CLFT071	BRAZIL	Uninfected	scaffold_10	738265	739265	46.065	62.49	0.737157945
CLFT071	BRAZIL	Uninfected	scaffold_10	739265	740265	46.104	62.49	0.737782045
CLFT071	BRAZIL	Uninfected	scaffold_10	740265	741265	49.75	62.49	0.79612738
CLFT071	BRAZIL	Uninfected	scaffold_10	741265	742265	26.19	62.49	0.419107057
CLFT071	BRAZIL	Uninfected	scaffold_10	742265	743265	29.798	62.49	0.476844295
CLFT071	BRAZIL	Uninfected	scaffold_10	743265	744265	37.903	62.49	0.606545047
CLFT071	BRAZIL	Uninfected	scaffold_10	744265	745265	34.089	62.49	0.545511282
CLFT071	BRAZIL	Uninfected	scaffold_10	745265	746265	54.273	62.49	0.868506961
CLFT071	BRAZIL	Uninfected	scaffold_10	746265	746797	50.949248	62.49	0.815318419
CLFT071	BRAZIL	Uninfected	scaffold_10	746808	747808	26.592	62.49	0.425540086
CLFT071	BRAZIL	Uninfected	scaffold_10	747808	748808	24.689	62.49	0.395087214
CLFT071	BRAZIL	Uninfected	scaffold_10	748808	749808	24.047	62.49	0.38481357
CLFT071	BRAZIL	Uninfected	scaffold_10	749808	750808	27.816	62.49	0.44512722
CLFT071	BRAZIL	Uninfected	scaffold_10	750808	751451	29.335925	62.49	0.469449912
CLFT071	BRAZIL	Uninfected	scaffold_10	751455	752455	27.761	62.49	0.44424708
CLFT071	BRAZIL	Uninfected	scaffold_10	752455	753455	29.388	62.49	0.470283245
CLFT071	BRAZIL	Uninfected	scaffold_10	753455	754455	25.584	62.49	0.409409506
CLFT071	BRAZIL	Uninfected	scaffold_10	754455	755455	35.772	62.49	0.572443591
CLFT071	BRAZIL	Uninfected	scaffold_10	755455	756455	44.19	62.49	0.707153145
CLFT071	BRAZIL	Uninfected	scaffold_10	756455	757455	43.224	62.49	0.691694671
CLFT071	BRAZIL	Uninfected	scaffold_10	757455	758455	30.556	62.49	0.488974236
CLFT071	BRAZIL	Uninfected	scaffold_10	758455	759455	37.906	62.49	0.606593055
CLFT071	BRAZIL	Uninfected	scaffold_10	759455	760455	25.972	62.49	0.415618499
CLFT071	BRAZIL	Uninfected	scaffold_10	760455	761455	23.946	62.49	0.383197312
CLFT071	BRAZIL	Uninfected	scaffold_10	761455	762388	23.741693	62.49	0.379927876
CLFT071	BRAZIL	Uninfected	scaffold_10	762468	762594	1.309524	62.49	0.020955737
CLFT071	BRAZIL	Uninfected	scaffold_10	762610	762721	2.297297	62.49	0.036762634
CLFT071	BRAZIL	Uninfected	scaffold_10	762745	763041	17.344595	62.49	0.277557929
CLFT071	BRAZIL	Uninfected	scaffold_10	763045	763201	4.371795	62.49	0.069959914
CLFT071	BRAZIL	Uninfected	scaffold_10	763231	764231	20.469	62.49	0.327556409
CLFT071	BRAZIL	Uninfected	scaffold_10	764231	765231	28.281	62.49	0.452568411
CLFT071	BRAZIL	Uninfected	scaffold_10	765231	766231	24.981	62.49	0.399759962
CLFT071	BRAZIL	Uninfected	scaffold_10	766231	767231	26.125	62.49	0.418066891
